Glass_ID,Lot_ID,Product_Model,Raw_Glass_Batch,Line_ID,Machine_ID,Tool_ID,Fixture_ID,Operator_ID,Shift,Process_Time,Inspection_Station,Tool_Life_Pct,Spindle_Speed_rpm,Feed_Rate_mm_min,Coolant_Pressure_bar,Coolant_Pressure_Stability,Vacuum_Level_kPa,Chamfer_Width_mm,Chipping_Size_um,Thickness_mm,Warpage_mm,CS_MPa,DOL_um,Defect_Type,Defect_Location,AOI_Result,Final_Result
GLS-2026-0006925,LOT-2026-W12-C,CG-Model-A,RGB-8619,LINE-01,CNC-03,TOOL-06,FIX-B2,OP-018,Night,2026-02-21 05:26:15,AOI,60.6,23640,850.2,2.82,0.86,-77.1,0.326,0.0,0.7014,0.032,783.7,45.6,None,None,Pass,OK
GLS-2026-0006926,LOT-2026-W06-A,CG-Model-B,RGB-9719,LINE-01,CNC-01,TOOL-03,FIX-C3,OP-016,Day,2026-02-01 09:20:54,AOI,44.5,23714,898.5,3.09,0.996,-83.6,0.305,0.0,0.6995,0.013,789.9,44.4,None,None,Pass,OK
GLS-2026-0006927,LOT-2026-W13-D,CG-Model-B,RGB-8934,LINE-01,CNC-01,TOOL-10,FIX-C2,OP-006,Night,2026-02-23 09:58:33,AOI,79.8,24221,864.6,2.99,0.885,-85.0,0.3208,49.3,0.6952,0.0306,775.7,47.0,None,None,Pass,OK
GLS-2026-0006928,LOT-2026-W11-B,CG-Model-A,RGB-9401,LINE-01,CNC-03,TOOL-19,FIX-A3,OP-014,Swing,2026-02-17 17:10:24,AOI,89.9,23705,865.5,3.23,0.98,-83.6,0.2994,9.4,0.7087,0.0241,776.5,46.0,None,None,Pass,OK
GLS-2026-0006929,LOT-2026-W12-C,CG-Model-C,RGB-9987,LINE-01,CNC-02,TOOL-22,FIX-A3,OP-018,Day,2026-03-15 09:23:04,AOI,54.0,24050,865.9,3.24,0.925,-80.7,0.293,9.2,0.7114,0.014,778.5,47.0,None,None,Pass,OK
GLS-2026-0006930,LOT-2026-W12-C,CG-Model-A,RGB-9211,LINE-01,CNC-02,TOOL-10,FIX-C2,OP-030,Day,2026-03-16 13:50:33,AOI,67.2,24053,847.4,3.26,1.0,-78.4,0.3089,0.0,0.7,0.0158,776.9,45.2,None,None,Pass,OK
GLS-2026-0006931,LOT-2026-W07-B,CG-Model-B,RGB-8597,LINE-02,CNC-05,TOOL-13,FIX-A3,OP-013,Night,2026-02-06 08:00:18,AOI,59.2,24246,824.2,3.27,0.954,-85.0,0.3049,0.0,0.7034,0.0408,769.6,46.3,None,None,Pass,OK
GLS-2026-0006932,LOT-2026-W13-D,CG-Model-A,RGB-9848,LINE-01,CNC-05,TOOL-11,FIX-A1,OP-005,Swing,2026-03-18 23:53:05,AOI,33.2,23916,812.1,3.25,0.923,-85.4,0.2921,0.0,0.7022,0.0324,786.5,46.2,None,None,Pass,OK
GLS-2026-0006933,LOT-2026-W07-B,CG-Model-B,RGB-8294,LINE-02,CNC-01,TOOL-09,FIX-C3,OP-009,Night,2026-02-05 02:07:28,AOI,87.5,24433,950.5,2.99,0.879,-79.0,0.297,35.1,0.7004,0.0248,801.1,43.2,None,None,Pass,OK
GLS-2026-0006934,LOT-2026-W09-D,CG-Model-B,RGB-8214,LINE-01,CNC-03,TOOL-20,FIX-A2,OP-016,Night,2026-03-08 22:38:33,AOI,90.2,23836,871.6,3.15,0.915,-83.6,0.315,15.6,0.7113,0.0272,787.2,43.5,None,None,Pass,OK
GLS-2026-0006935,LOT-2026-W13-D,CG-Model-B,RGB-8108,LINE-01,CNC-01,TOOL-15,FIX-A1,OP-028,Swing,2026-02-23 13:52:57,AOI,61.1,23656,824.4,3.16,0.969,-83.3,0.3143,0.0,0.7003,0.0124,781.1,48.3,None,None,Pass,OK
GLS-2026-0006936,LOT-2026-W11-B,CG-Model-B,RGB-8081,LINE-02,CNC-02,TOOL-21,FIX-A3,OP-010,Night,2026-02-18 11:20:55,AOI,28.0,24386,860.4,3.14,0.922,-78.9,0.3003,0.0,0.7083,0.0277,786.0,44.8,None,None,Pass,OK
GLS-2026-0006937,LOT-2026-W07-B,CG-Model-B,RGB-8648,LINE-02,CNC-03,TOOL-12,FIX-A3,OP-002,Day,2026-03-01 00:35:42,AOI,49.4,24240,832.0,3.4,0.931,-84.5,0.3133,0.0,0.7028,0.0487,766.0,44.9,None,None,Pass,OK
GLS-2026-0006938,LOT-2026-W12-C,CG-Model-C,RGB-9453,LINE-02,CNC-03,TOOL-18,FIX-B1,OP-011,Day,2026-02-19 00:01:29,AOI,34.9,24269,780.5,3.1,1.0,-78.7,0.2914,0.0,0.7051,0.0295,791.1,43.2,None,None,Pass,OK
GLS-2026-0006939,LOT-2026-W13-D,CG-Model-C,RGB-9332,LINE-02,CNC-06,TOOL-15,FIX-B2,OP-023,Night,2026-03-19 01:03:29,AOI,47.6,23954,858.8,2.96,0.841,-81.6,0.3201,11.9,0.6986,0.0285,798.5,46.4,None,None,Pass,OK
GLS-2026-0006940,LOT-2026-W08-C,CG-Model-A,RGB-8707,LINE-01,CNC-02,TOOL-23,FIX-A2,OP-002,Night,2026-03-29 01:44:07,AOI,56.0,23979,875.4,3.13,0.919,-79.2,0.3127,0.0,0.7053,0.027,778.9,44.0,None,None,Pass,OK
GLS-2026-0006941,LOT-2026-W13-D,CG-Model-B,RGB-9706,LINE-02,CNC-04,TOOL-15,FIX-B1,OP-024,Day,2026-03-20 07:35:32,AOI,33.0,23991,893.1,3.2,1.0,-84.4,0.2891,0.0,0.7051,0.0482,787.5,47.6,None,None,Pass,OK
GLS-2026-0006942,LOT-2026-W06-A,CG-Model-A,RGB-8265,LINE-01,CNC-02,TOOL-02,FIX-A3,OP-013,Day,2026-02-26 11:23:00,AOI,24.6,23826,818.5,3.19,0.979,-79.9,0.2941,0.0,0.7007,0.0219,767.6,44.9,None,None,Pass,OK
GLS-2026-0006943,LOT-2026-W07-B,CG-Model-A,RGB-8782,LINE-01,CNC-02,TOOL-14,FIX-C2,OP-009,Night,2026-03-02 04:34:22,AOI,34.6,24273,809.0,3.03,0.897,-84.9,0.3137,0.0,0.699,0.0208,800.9,46.4,None,None,Pass,OK
GLS-2026-0006944,LOT-2026-W06-A,CG-Model-B,RGB-9872,LINE-02,CNC-01,TOOL-01,FIX-A2,OP-014,Day,2026-02-26 22:23:55,AOI,65.8,24143,818.4,3.31,0.998,-85.9,0.3057,0.0,0.6904,0.0315,771.1,49.1,None,None,Pass,OK
GLS-2026-0006945,LOT-2026-W13-D,CG-Model-B,RGB-9823,LINE-02,CNC-05,TOOL-12,FIX-B1,OP-012,Day,2026-03-19 00:36:30,AOI,48.9,24195,859.8,3.39,0.976,-87.2,0.2899,0.0,0.6966,0.0277,802.2,45.0,None,None,Pass,OK
GLS-2026-0006946,LOT-2026-W08-C,CG-Model-B,RGB-8040,LINE-01,CNC-04,TOOL-14,FIX-C2,OP-021,Swing,2026-03-05 00:50:49,AOI,51.7,24121,868.4,3.42,0.997,-83.9,0.2962,0.0,0.7037,0.0469,778.7,47.6,None,None,Pass,OK
GLS-2026-0006947,LOT-2026-W07-B,CG-Model-B,RGB-8703,LINE-01,CNC-01,TOOL-23,FIX-C1,OP-025,Swing,2026-02-28 03:37:48,AOI,67.1,24081,792.3,3.27,0.98,-73.7,0.306,0.0,0.699,0.0202,777.2,45.5,None,None,Pass,OK
GLS-2026-0006948,LOT-2026-W13-D,CG-Model-B,RGB-9578,LINE-01,CNC-04,TOOL-14,FIX-A3,OP-024,Swing,2026-02-24 18:01:38,AOI,77.5,24108,901.3,2.99,0.93,-81.5,0.319,10.7,0.7031,0.0181,788.2,45.6,None,None,Pass,OK
GLS-2026-0006949,LOT-2026-W13-D,CG-Model-C,RGB-9950,LINE-01,CNC-02,TOOL-08,FIX-A2,OP-004,Swing,2026-02-22 18:03:48,AOI,51.9,24044,831.9,3.33,1.0,-79.0,0.2986,0.0,0.6924,0.0276,791.9,45.1,None,None,Pass,OK
GLS-2026-0006950,LOT-2026-W08-C,CG-Model-A,RGB-8805,LINE-01,CNC-01,TOOL-13,FIX-A3,OP-017,Day,2026-03-05 01:19:07,AOI,17.1,23777,823.1,3.19,0.996,-76.8,0.2824,0.0,0.6986,0.0241,794.6,44.0,None,None,Pass,OK
GLS-2026-0006951,LOT-2026-W11-B,CG-Model-A,RGB-8590,LINE-02,CNC-02,TOOL-04,FIX-A2,OP-024,Day,2026-03-12 23:04:53,AOI,69.6,24201,887.3,3.1,1.0,-79.1,0.3042,0.0,0.693,0.0318,770.8,45.4,None,None,Pass,OK
GLS-2026-0006952,LOT-2026-W06-A,CG-Model-A,RGB-8760,LINE-02,CNC-04,TOOL-03,FIX-B2,OP-030,Swing,2026-02-26 01:48:39,AOI,63.7,24154,847.0,2.96,0.855,-85.2,0.3281,8.5,0.7032,0.0075,789.8,45.5,None,None,Pass,OK
GLS-2026-0006953,LOT-2026-W13-D,CG-Model-A,RGB-9072,LINE-01,CNC-06,TOOL-05,FIX-B1,OP-023,Swing,2026-03-19 18:52:21,AOI,51.8,24294,819.6,3.03,0.927,-84.4,0.299,0.0,0.7003,0.0275,782.8,47.3,None,None,Pass,OK
GLS-2026-0006954,LOT-2026-W13-D,CG-Model-C,RGB-8824,LINE-02,CNC-04,TOOL-02,FIX-B1,OP-011,Night,2026-03-20 22:47:13,AOI,56.9,23842,779.1,3.03,0.924,-82.7,0.2929,54.6,0.7004,0.0074,782.8,45.1,None,None,Pass,OK
GLS-2026-0006955,LOT-2026-W06-A,CG-Model-A,RGB-9639,LINE-02,CNC-02,TOOL-14,FIX-A3,OP-007,Swing,2026-02-25 21:16:37,AOI,18.1,24561,833.6,3.25,1.0,-81.5,0.2841,0.0,0.6942,0.0389,787.9,46.8,None,None,Pass,OK
GLS-2026-0006956,LOT-2026-W07-B,CG-Model-A,RGB-8698,LINE-02,CNC-06,TOOL-13,FIX-A2,OP-019,Day,2026-03-25 17:23:56,AOI,85.1,24166,815.8,3.37,0.945,-79.0,0.3311,10.8,0.6995,0.0353,771.4,45.2,None,None,Pass,OK
GLS-2026-0006957,LOT-2026-W09-D,CG-Model-B,RGB-9588,LINE-01,CNC-05,TOOL-01,FIX-A1,OP-005,Swing,2026-02-11 00:52:25,AOI,44.1,23608,820.9,3.15,1.0,-79.5,0.2962,0.0,0.6986,0.0514,786.5,45.7,None,None,Pass,OK
GLS-2026-0006958,LOT-2026-W08-C,CG-Model-A,RGB-8216,LINE-01,CNC-02,TOOL-09,FIX-C2,OP-021,Swing,2026-03-27 01:29:50,AOI,17.6,24034,823.7,3.26,0.981,-78.6,0.2765,0.0,0.7065,0.0221,801.5,43.7,None,None,Pass,OK
GLS-2026-0006959,LOT-2026-W11-B,CG-Model-B,RGB-9906,LINE-02,CNC-05,TOOL-07,FIX-A1,OP-023,Night,2026-02-18 01:23:14,AOI,85.3,23463,798.7,2.93,0.881,-86.6,0.3349,60.5,0.6982,0.0191,793.3,48.0,None,None,Pass,OK
GLS-2026-0006960,LOT-2026-W08-C,CG-Model-C,RGB-9418,LINE-01,CNC-02,TOOL-02,FIX-C2,OP-021,Swing,2026-03-05 17:30:01,AOI,24.3,23421,828.0,3.06,0.919,-77.5,0.2883,0.0,0.7022,0.0405,794.2,47.1,None,None,Pass,OK
GLS-2026-0006961,LOT-2026-W11-B,CG-Model-B,RGB-9388,LINE-02,CNC-03,TOOL-21,FIX-C2,OP-008,Day,2026-02-17 10:44:57,AOI,72.5,24087,842.5,3.07,0.944,-77.7,0.3102,0.0,0.698,0.0357,763.1,44.9,None,None,Pass,OK
GLS-2026-0006962,LOT-2026-W06-A,CG-Model-B,RGB-9033,LINE-01,CNC-03,TOOL-04,FIX-A2,OP-015,Day,2026-02-26 15:28:14,AOI,6.3,24089,823.6,2.97,0.919,-76.6,0.2854,0.0,0.7043,0.0297,796.3,47.1,None,None,Pass,OK
GLS-2026-0006963,LOT-2026-W12-C,CG-Model-B,RGB-8024,LINE-02,CNC-04,TOOL-03,FIX-C2,OP-007,Day,2026-02-20 17:21:56,AOI,41.3,24336,862.0,3.21,1.0,-75.1,0.3114,0.0,0.705,0.0212,754.4,42.5,None,None,Pass,OK
GLS-2026-0006964,LOT-2026-W11-B,CG-Model-C,RGB-8793,LINE-02,CNC-04,TOOL-11,FIX-C3,OP-029,Swing,2026-03-13 21:41:38,AOI,62.9,24003,858.3,3.12,0.967,-79.2,0.3238,0.0,0.7058,0.0415,793.9,43.8,None,None,Pass,OK
GLS-2026-0006965,LOT-2026-W07-B,CG-Model-A,RGB-9123,LINE-02,CNC-04,TOOL-09,FIX-B1,OP-001,Day,2026-02-05 17:00:57,AOI,61.1,24443,832.2,3.27,0.982,-79.7,0.313,0.0,0.704,0.0015,790.5,42.8,None,None,Pass,OK
GLS-2026-0006966,LOT-2026-W06-A,CG-Model-B,RGB-9065,LINE-02,CNC-02,TOOL-21,FIX-C3,OP-012,Day,2026-03-21 14:56:47,AOI,82.1,24087,864.0,3.33,0.942,-80.2,0.3128,13.3,0.7003,0.0277,770.3,47.2,None,None,Pass,OK
GLS-2026-0006967,LOT-2026-W07-B,CG-Model-B,RGB-8460,LINE-02,CNC-06,TOOL-12,FIX-A2,OP-007,Day,2026-03-25 10:09:10,AOI,67.1,24055,900.4,3.18,0.947,-81.0,0.3064,0.0,0.6971,0.0182,778.8,44.9,None,None,Pass,OK
GLS-2026-0006968,LOT-2026-W08-C,CG-Model-B,RGB-8958,LINE-02,CNC-05,TOOL-05,FIX-B2,OP-026,Swing,2026-03-05 15:40:16,AOI,33.5,23733,864.5,3.28,0.944,-82.5,0.3086,0.0,0.7013,0.0469,783.4,48.2,None,None,Pass,OK
GLS-2026-0006969,LOT-2026-W08-C,CG-Model-A,RGB-9315,LINE-01,CNC-01,TOOL-04,FIX-B3,OP-029,Swing,2026-03-04 17:48:23,AOI,50.2,23577,783.3,3.04,1.0,-75.0,0.2962,0.0,0.7027,0.0037,782.9,46.3,None,None,Pass,OK
GLS-2026-0006970,LOT-2026-W11-B,CG-Model-B,RGB-8491,LINE-01,CNC-05,TOOL-02,FIX-B1,OP-028,Swing,2026-03-13 14:22:24,AOI,69.8,24088,858.3,3.12,0.91,-81.5,0.3112,0.0,0.698,0.0197,791.3,45.0,None,None,Pass,OK
GLS-2026-0006971,LOT-2026-W09-D,CG-Model-B,RGB-9721,LINE-02,CNC-06,TOOL-03,FIX-B3,OP-020,Day,2026-02-12 13:06:41,AOI,66.1,24054,896.7,3.25,0.962,-80.5,0.3104,36.7,0.696,0.0158,794.1,44.6,None,None,Pass,OK
GLS-2026-0006972,LOT-2026-W12-C,CG-Model-B,RGB-8310,LINE-01,CNC-01,TOOL-22,FIX-C2,OP-028,Day,2026-03-16 11:37:23,AOI,28.2,24468,844.5,3.06,1.0,-81.3,0.2905,0.0,0.7056,0.027,788.6,48.7,None,None,Pass,OK
GLS-2026-0006973,LOT-2026-W10-A,CG-Model-A,RGB-8196,LINE-02,CNC-02,TOOL-16,FIX-C3,OP-028,Night,2026-02-13 16:23:33,AOI,60.9,24301,810.9,3.17,1.0,-80.6,0.2991,0.0,0.6989,0.0237,772.2,46.3,None,None,Pass,OK
GLS-2026-0006974,LOT-2026-W11-B,CG-Model-A,RGB-9598,LINE-01,CNC-06,TOOL-11,FIX-B2,OP-004,Day,2026-03-12 05:32:24,AOI,46.5,24667,849.3,3.03,1.0,-79.3,0.3131,0.0,0.7023,0.0149,806.7,40.2,None,None,Pass,OK
GLS-2026-0006975,LOT-2026-W11-B,CG-Model-B,RGB-9128,LINE-01,CNC-05,TOOL-17,FIX-B1,OP-019,Day,2026-02-18 17:21:52,AOI,38.8,24096,841.6,3.28,1.0,-75.6,0.2876,0.0,0.7023,0.0089,780.5,47.4,None,None,Pass,OK
GLS-2026-0006976,LOT-2026-W12-C,CG-Model-B,RGB-9428,LINE-01,CNC-03,TOOL-04,FIX-A3,OP-027,Swing,2026-03-16 06:37:04,AOI,76.5,23948,846.2,3.21,1.0,-88.9,0.3081,0.0,0.7014,0.0037,794.0,43.9,None,None,Pass,OK
GLS-2026-0006977,LOT-2026-W13-D,CG-Model-C,RGB-9256,LINE-01,CNC-04,TOOL-21,FIX-C3,OP-013,Night,2026-03-18 21:09:06,AOI,53.7,23381,869.8,2.89,0.9,-77.6,0.319,0.0,0.7037,0.024,776.4,45.9,None,None,Pass,OK
GLS-2026-0006978,LOT-2026-W10-A,CG-Model-B,RGB-8384,LINE-02,CNC-05,TOOL-12,FIX-B2,OP-027,Day,2026-02-13 02:26:03,AOI,79.8,24099,889.3,3.42,0.962,-77.2,0.3198,11.1,0.71,0.0151,783.1,45.5,None,None,Pass,OK
GLS-2026-0006979,LOT-2026-W09-D,CG-Model-A,RGB-8425,LINE-01,CNC-05,TOOL-02,FIX-B1,OP-017,Swing,2026-03-08 19:28:08,AOI,23.9,23558,902.0,3.33,0.915,-82.0,0.2973,0.0,0.6989,0.0088,787.7,42.9,None,None,Pass,OK
GLS-2026-0006980,LOT-2026-W07-B,CG-Model-B,RGB-8243,LINE-02,CNC-03,TOOL-13,FIX-C2,OP-017,Swing,2026-03-01 21:44:14,AOI,76.1,24002,856.9,3.28,1.0,-84.7,0.2913,0.0,0.7002,0.0263,795.9,43.3,None,None,Pass,OK
GLS-2026-0006981,LOT-2026-W11-B,CG-Model-B,RGB-8599,LINE-01,CNC-06,TOOL-02,FIX-A3,OP-025,Day,2026-02-18 01:18:14,AOI,58.4,23607,780.9,3.1,0.988,-83.3,0.3049,6.9,0.7076,0.0304,799.2,49.3,None,None,Pass,OK
GLS-2026-0006982,LOT-2026-W09-D,CG-Model-B,RGB-9099,LINE-02,CNC-03,TOOL-22,FIX-B2,OP-021,Day,2026-03-07 02:52:11,AOI,49.4,24429,774.1,3.38,0.933,-82.4,0.3188,0.0,0.7033,0.0256,779.7,45.5,None,None,Pass,OK
GLS-2026-0006983,LOT-2026-W09-D,CG-Model-B,RGB-9069,LINE-02,CNC-02,TOOL-23,FIX-C3,OP-022,Night,2026-03-30 13:47:15,AOI,27.4,24247,819.7,3.01,0.938,-85.2,0.3004,0.0,0.7048,0.0389,787.9,44.1,None,None,Pass,OK
GLS-2026-0006984,LOT-2026-W06-A,CG-Model-A,RGB-9304,LINE-02,CNC-03,TOOL-16,FIX-B2,OP-028,Swing,2026-02-01 03:26:57,AOI,58.8,23925,795.4,3.16,1.0,-78.4,0.3205,0.0,0.7006,0.0105,774.5,44.8,None,None,Pass,OK
GLS-2026-0006985,LOT-2026-W08-C,CG-Model-A,RGB-8785,LINE-01,CNC-05,TOOL-15,FIX-A2,OP-003,Night,2026-03-28 11:58:17,AOI,27.1,24035,832.8,3.13,0.929,-82.0,0.2897,0.0,0.6957,0.0325,787.1,50.1,None,None,Pass,OK
GLS-2026-0006986,LOT-2026-W06-A,CG-Model-A,RGB-9170,LINE-01,CNC-01,TOOL-14,FIX-A1,OP-017,Night,2026-03-22 15:29:59,AOI,53.5,23959,890.9,3.26,0.974,-81.7,0.3054,0.0,0.6976,0.0187,797.2,47.4,None,None,Pass,OK
GLS-2026-0006987,LOT-2026-W08-C,CG-Model-A,RGB-8174,LINE-02,CNC-04,TOOL-21,FIX-A3,OP-025,Day,2026-03-03 16:53:17,AOI,22.9,23884,838.8,3.0,0.921,-82.1,0.2906,0.0,0.7121,0.017,803.4,48.7,None,None,Pass,OK
GLS-2026-0006988,LOT-2026-W09-D,CG-Model-B,RGB-8548,LINE-01,CNC-06,TOOL-18,FIX-C1,OP-012,Night,2026-03-08 09:09:14,AOI,35.0,23453,889.2,3.19,0.988,-82.5,0.3012,24.4,0.6954,0.0265,774.8,50.1,None,None,Pass,OK
GLS-2026-0006989,LOT-2026-W13-D,CG-Model-A,RGB-9561,LINE-01,CNC-02,TOOL-16,FIX-B3,OP-028,Day,2026-02-22 09:54:50,AOI,46.8,23780,907.7,3.17,0.96,-81.0,0.2948,0.0,0.7038,0.036,782.4,47.9,None,None,Pass,OK
GLS-2026-0006990,LOT-2026-W08-C,CG-Model-C,RGB-9463,LINE-01,CNC-04,TOOL-12,FIX-A2,OP-008,Day,2026-02-08 11:45:27,AOI,53.6,24051,808.3,3.02,0.986,-81.6,0.2971,0.0,0.7059,0.0285,765.9,44.5,None,None,Pass,OK
GLS-2026-0006991,LOT-2026-W09-D,CG-Model-A,RGB-9569,LINE-02,CNC-03,TOOL-05,FIX-A3,OP-012,Swing,2026-03-06 03:29:41,AOI,33.7,23795,913.4,3.19,0.974,-81.2,0.3023,0.0,0.7009,0.0222,807.8,44.8,None,None,Pass,OK
GLS-2026-0006992,LOT-2026-W13-D,CG-Model-B,RGB-8423,LINE-01,CNC-01,TOOL-02,FIX-A3,OP-027,Swing,2026-03-20 08:22:08,AOI,52.4,23610,863.8,3.09,1.0,-77.2,0.2964,0.0,0.7056,0.0331,784.2,46.0,None,None,Pass,OK
GLS-2026-0006993,LOT-2026-W10-A,CG-Model-B,RGB-9184,LINE-01,CNC-06,TOOL-04,FIX-A1,OP-026,Swing,2026-02-14 09:42:12,AOI,47.4,23900,855.3,3.36,0.908,-78.3,0.2952,0.0,0.7025,0.005,786.1,47.7,None,None,Pass,OK
GLS-2026-0006994,LOT-2026-W11-B,CG-Model-A,RGB-9024,LINE-02,CNC-06,TOOL-07,FIX-C2,OP-008,Day,2026-03-14 14:08:35,AOI,32.2,24280,880.3,3.08,0.972,-81.5,0.2853,0.0,0.702,0.0263,781.9,48.7,None,None,Pass,OK
GLS-2026-0006995,LOT-2026-W12-C,CG-Model-B,RGB-9111,LINE-02,CNC-04,TOOL-08,FIX-B1,OP-021,Day,2026-03-16 09:17:18,AOI,61.8,23913,900.3,3.09,0.942,-83.9,0.3037,0.0,0.7034,0.014,791.7,46.7,None,None,Pass,OK
GLS-2026-0006996,LOT-2026-W12-C,CG-Model-C,RGB-8380,LINE-01,CNC-05,TOOL-12,FIX-A1,OP-003,Night,2026-03-16 23:33:10,AOI,46.3,23916,860.5,3.27,1.0,-85.9,0.3033,0.0,0.6989,0.0229,765.3,43.0,None,None,Pass,OK
GLS-2026-0006997,LOT-2026-W12-C,CG-Model-C,RGB-8415,LINE-02,CNC-04,TOOL-02,FIX-C1,OP-012,Day,2026-02-20 17:16:48,AOI,31.9,24101,815.9,3.1,1.0,-77.7,0.277,42.9,0.6972,0.0149,782.2,46.6,None,None,Pass,OK
GLS-2026-0006998,LOT-2026-W13-D,CG-Model-A,RGB-8700,LINE-01,CNC-02,TOOL-11,FIX-B3,OP-008,Day,2026-02-23 17:43:23,AOI,38.6,24145,847.0,3.33,0.978,-81.0,0.3017,0.0,0.6935,0.0271,780.1,42.3,None,None,Pass,OK
GLS-2026-0006999,LOT-2026-W06-A,CG-Model-B,RGB-8798,LINE-02,CNC-04,TOOL-19,FIX-C1,OP-019,Night,2026-02-25 03:22:02,AOI,70.0,24199,846.7,3.19,0.925,-77.9,0.3029,5.7,0.6954,0.0261,799.6,46.2,None,None,Pass,OK
GLS-2026-0007000,LOT-2026-W06-A,CG-Model-A,RGB-8997,LINE-02,CNC-02,TOOL-13,FIX-B2,OP-030,Swing,2026-03-22 13:02:59,AOI,8.8,23843,882.8,3.24,0.955,-78.6,0.3068,0.0,0.7043,0.0296,770.0,44.0,None,None,Pass,OK
GLS-2026-0007001,LOT-2026-W07-B,CG-Model-B,RGB-9509,LINE-01,CNC-05,TOOL-24,FIX-C1,OP-002,Night,2026-03-25 05:25:35,AOI,79.0,24051,827.0,3.2,0.93,-79.6,0.2911,26.4,0.6984,0.0307,794.0,45.1,None,None,Pass,OK
GLS-2026-0007002,LOT-2026-W06-A,CG-Model-A,RGB-9144,LINE-01,CNC-01,TOOL-04,FIX-A3,OP-016,Swing,2026-02-25 00:19:35,AOI,49.7,23891,857.4,3.23,1.0,-85.1,0.3035,0.0,0.7068,0.024,769.7,44.5,None,None,Pass,OK
GLS-2026-0007003,LOT-2026-W08-C,CG-Model-C,RGB-9784,LINE-02,CNC-03,TOOL-02,FIX-C2,OP-012,Swing,2026-03-29 06:12:29,AOI,81.5,24090,884.9,3.32,0.93,-83.7,0.3091,0.0,0.699,0.0331,779.1,49.2,None,None,Pass,OK
GLS-2026-0007004,LOT-2026-W09-D,CG-Model-B,RGB-8216,LINE-01,CNC-03,TOOL-06,FIX-B1,OP-009,Day,2026-03-06 02:08:55,AOI,40.4,23962,857.7,3.22,0.978,-84.3,0.3044,0.0,0.6972,0.0392,778.6,46.4,None,None,Pass,OK
GLS-2026-0007005,LOT-2026-W13-D,CG-Model-A,RGB-9554,LINE-01,CNC-02,TOOL-23,FIX-C3,OP-021,Night,2026-02-23 08:00:01,AOI,68.3,23998,855.6,3.17,0.874,-81.1,0.3241,0.0,0.6993,0.0195,772.8,52.0,None,None,Pass,OK
GLS-2026-0007006,LOT-2026-W06-A,CG-Model-C,RGB-8713,LINE-02,CNC-04,TOOL-18,FIX-C2,OP-014,Swing,2026-02-01 00:53:38,AOI,30.8,23586,880.5,3.17,1.0,-77.2,0.2922,0.0,0.7016,0.0155,792.5,46.1,None,None,Pass,OK
GLS-2026-0007007,LOT-2026-W09-D,CG-Model-B,RGB-9472,LINE-02,CNC-05,TOOL-16,FIX-B2,OP-002,Night,2026-03-08 10:37:03,AOI,78.3,23838,899.3,3.13,0.955,-79.1,0.3261,12.0,0.7005,0.0405,793.5,44.9,None,None,Pass,OK
GLS-2026-0007008,LOT-2026-W10-A,CG-Model-A,RGB-9074,LINE-01,CNC-04,TOOL-07,FIX-C3,OP-029,Day,2026-03-10 09:39:48,AOI,87.9,23926,878.1,3.12,0.962,-79.5,0.2984,10.1,0.6982,0.0174,800.8,44.4,None,None,Pass,OK
GLS-2026-0007009,LOT-2026-W08-C,CG-Model-B,RGB-8134,LINE-01,CNC-03,TOOL-06,FIX-A1,OP-011,Day,2026-03-29 03:59:18,AOI,19.0,24096,843.2,3.42,1.0,-84.0,0.2903,0.0,0.7084,0.0016,780.8,46.0,None,None,Pass,OK
GLS-2026-0007010,LOT-2026-W11-B,CG-Model-B,RGB-9594,LINE-01,CNC-05,TOOL-08,FIX-A2,OP-003,Night,2026-03-14 15:42:02,AOI,50.7,24111,846.4,3.23,0.982,-81.4,0.3159,0.0,0.7054,0.0526,800.5,45.5,None,None,Pass,OK
GLS-2026-0007011,LOT-2026-W06-A,CG-Model-B,RGB-8602,LINE-01,CNC-02,TOOL-05,FIX-C2,OP-020,Night,2026-02-02 17:18:23,AOI,82.5,24036,823.2,3.16,0.902,-82.5,0.3072,20.4,0.7054,0.0259,789.7,49.5,None,None,Pass,OK
GLS-2026-0007012,LOT-2026-W08-C,CG-Model-A,RGB-8516,LINE-01,CNC-06,TOOL-12,FIX-A1,OP-011,Night,2026-03-05 21:24:58,AOI,74.6,23813,947.6,3.22,0.974,-79.7,0.3316,15.6,0.6959,0.0384,799.4,46.5,None,None,Pass,OK
GLS-2026-0007013,LOT-2026-W12-C,CG-Model-A,RGB-8455,LINE-01,CNC-03,TOOL-24,FIX-C1,OP-030,Day,2026-03-16 01:56:51,AOI,64.9,23993,794.8,3.14,0.958,-78.1,0.3088,0.0,0.6989,0.0341,788.5,47.9,None,None,Pass,OK
GLS-2026-0007014,LOT-2026-W07-B,CG-Model-A,RGB-9579,LINE-01,CNC-01,TOOL-24,FIX-A3,OP-012,Swing,2026-03-01 19:12:35,AOI,66.1,24056,855.9,2.87,0.88,-82.7,0.3091,0.0,0.7062,0.0264,778.9,49.7,None,None,Pass,OK
GLS-2026-0007015,LOT-2026-W06-A,CG-Model-C,RGB-9263,LINE-01,CNC-03,TOOL-01,FIX-B1,OP-002,Swing,2026-02-25 21:39:24,AOI,81.6,23425,876.8,3.19,0.985,-78.1,0.3042,0.0,0.6964,0.0259,792.3,46.3,None,None,Pass,OK
