Subgroup_ID,Process_Time_Start,Process_Time_End,Defect_Count,Subgroup_Size,P_Edge_Chipping,P_CL,P_UCL,P_LCL,P_OOC
1329,2026-03-20 01:44:33,2026-03-20 02:05:26,2,5,0.4,0.0447,0.3219,0.0,True
1330,2026-03-20 02:13:13,2026-03-20 02:33:54,0,5,0.0,0.0447,0.3219,0.0,False
1331,2026-03-20 02:47:06,2026-03-20 04:01:12,0,5,0.0,0.0447,0.3219,0.0,False
1332,2026-03-20 04:09:11,2026-03-20 04:37:33,0,5,0.0,0.0447,0.3219,0.0,False
1333,2026-03-20 04:46:29,2026-03-20 06:00:55,0,5,0.0,0.0447,0.3219,0.0,False
1334,2026-03-20 06:21:26,2026-03-20 06:56:15,1,5,0.2,0.0447,0.3219,0.0,False
1335,2026-03-20 07:06:39,2026-03-20 07:23:54,0,5,0.0,0.0447,0.3219,0.0,False
1336,2026-03-20 07:35:32,2026-03-20 07:59:20,0,5,0.0,0.0447,0.3219,0.0,False
1337,2026-03-20 08:16:31,2026-03-20 08:34:42,0,5,0.0,0.0447,0.3219,0.0,False
1338,2026-03-20 08:39:57,2026-03-20 09:44:13,0,5,0.0,0.0447,0.3219,0.0,False
1339,2026-03-20 10:06:30,2026-03-20 11:58:29,1,5,0.2,0.0447,0.3219,0.0,False
1340,2026-03-20 12:07:04,2026-03-20 12:24:32,0,5,0.0,0.0447,0.3219,0.0,False
1341,2026-03-20 12:38:23,2026-03-20 12:56:30,1,5,0.2,0.0447,0.3219,0.0,False
1342,2026-03-20 13:05:27,2026-03-20 13:25:33,0,5,0.0,0.0447,0.3219,0.0,False
1343,2026-03-20 13:43:02,2026-03-20 14:36:40,0,5,0.0,0.0447,0.3219,0.0,False
1344,2026-03-20 15:02:22,2026-03-20 16:12:45,0,5,0.0,0.0447,0.3219,0.0,False
1345,2026-03-20 16:31:16,2026-03-20 17:01:34,0,5,0.0,0.0447,0.3219,0.0,False
1346,2026-03-20 17:12:00,2026-03-20 17:40:52,0,5,0.0,0.0447,0.3219,0.0,False
1347,2026-03-20 18:01:59,2026-03-20 18:29:46,0,5,0.0,0.0447,0.3219,0.0,False
1348,2026-03-20 18:52:22,2026-03-20 19:40:32,0,5,0.0,0.0447,0.3219,0.0,False
1349,2026-03-20 19:56:59,2026-03-20 20:41:50,0,5,0.0,0.0447,0.3219,0.0,False
1350,2026-03-20 20:49:55,2026-03-20 21:03:09,0,5,0.0,0.0447,0.3219,0.0,False
1351,2026-03-20 21:08:50,2026-03-20 22:11:54,0,5,0.0,0.0447,0.3219,0.0,False
1352,2026-03-20 22:20:02,2026-03-20 22:33:18,0,5,0.0,0.0447,0.3219,0.0,False
1353,2026-03-20 22:35:07,2026-03-20 22:47:13,0,5,0.0,0.0447,0.3219,0.0,False
1354,2026-03-20 22:51:11,2026-03-20 23:23:47,1,5,0.2,0.0447,0.3219,0.0,False
1355,2026-03-20 23:27:13,2026-03-21 00:25:29,0,5,0.0,0.0447,0.3219,0.0,False
1356,2026-03-21 00:28:13,2026-03-21 01:16:48,1,5,0.2,0.0447,0.3219,0.0,False
1357,2026-03-21 02:02:24,2026-03-21 02:12:21,0,5,0.0,0.0447,0.3219,0.0,False
1358,2026-03-21 02:14:12,2026-03-21 02:51:26,0,5,0.0,0.0447,0.3219,0.0,False
1359,2026-03-21 02:55:14,2026-03-21 03:38:29,0,5,0.0,0.0447,0.3219,0.0,False
1360,2026-03-21 03:42:19,2026-03-21 04:49:24,0,5,0.0,0.0447,0.3219,0.0,False
1361,2026-03-21 04:54:31,2026-03-21 05:41:57,1,5,0.2,0.0447,0.3219,0.0,False
1362,2026-03-21 05:43:02,2026-03-21 06:26:33,1,5,0.2,0.0447,0.3219,0.0,False
1363,2026-03-21 06:40:59,2026-03-21 07:52:09,0,5,0.0,0.0447,0.3219,0.0,False
1364,2026-03-21 07:52:39,2026-03-21 08:04:43,0,5,0.0,0.0447,0.3219,0.0,False
1365,2026-03-21 08:29:13,2026-03-21 09:02:41,0,5,0.0,0.0447,0.3219,0.0,False
1366,2026-03-21 09:20:40,2026-03-21 09:52:09,0,5,0.0,0.0447,0.3219,0.0,False
1367,2026-03-21 10:00:56,2026-03-21 10:09:55,1,5,0.2,0.0447,0.3219,0.0,False
1368,2026-03-21 10:13:24,2026-03-21 10:34:45,1,5,0.2,0.0447,0.3219,0.0,False
1369,2026-03-21 10:39:39,2026-03-21 11:31:16,0,5,0.0,0.0447,0.3219,0.0,False
1370,2026-03-21 11:37:22,2026-03-21 13:15:33,1,5,0.2,0.0447,0.3219,0.0,False
1371,2026-03-21 13:43:47,2026-03-21 14:02:59,0,5,0.0,0.0447,0.3219,0.0,False
1372,2026-03-21 14:53:05,2026-03-21 15:52:13,0,5,0.0,0.0447,0.3219,0.0,False
1373,2026-03-21 15:55:50,2026-03-21 16:44:21,0,5,0.0,0.0447,0.3219,0.0,False
1374,2026-03-21 16:56:51,2026-03-21 17:11:34,0,5,0.0,0.0447,0.3219,0.0,False
1375,2026-03-21 17:25:28,2026-03-21 17:56:07,0,5,0.0,0.0447,0.3219,0.0,False
1376,2026-03-21 18:04:56,2026-03-21 18:39:07,0,5,0.0,0.0447,0.3219,0.0,False
1377,2026-03-21 18:52:27,2026-03-21 20:03:57,0,5,0.0,0.0447,0.3219,0.0,False
1378,2026-03-21 20:09:41,2026-03-21 21:03:45,0,5,0.0,0.0447,0.3219,0.0,False
1379,2026-03-21 21:12:26,2026-03-21 22:44:58,0,5,0.0,0.0447,0.3219,0.0,False
1380,2026-03-21 22:52:39,2026-03-21 23:15:26,1,5,0.2,0.0447,0.3219,0.0,False
1381,2026-03-21 23:18:03,2026-03-21 23:36:04,0,5,0.0,0.0447,0.3219,0.0,False
1382,2026-03-21 23:37:18,2026-03-22 00:01:51,0,5,0.0,0.0447,0.3219,0.0,False
1383,2026-03-22 00:30:04,2026-03-22 00:57:49,0,5,0.0,0.0447,0.3219,0.0,False
1384,2026-03-22 00:58:35,2026-03-22 01:16:58,0,5,0.0,0.0447,0.3219,0.0,False
1385,2026-03-22 01:38:33,2026-03-22 02:15:28,0,5,0.0,0.0447,0.3219,0.0,False
1386,2026-03-22 02:19:16,2026-03-22 02:58:58,0,5,0.0,0.0447,0.3219,0.0,False
1387,2026-03-22 02:59:43,2026-03-22 03:30:43,0,5,0.0,0.0447,0.3219,0.0,False
1388,2026-03-22 03:40:35,2026-03-22 04:07:21,1,5,0.2,0.0447,0.3219,0.0,False
1389,2026-03-22 04:14:52,2026-03-22 04:42:32,0,5,0.0,0.0447,0.3219,0.0,False
1390,2026-03-22 04:49:43,2026-03-22 05:45:03,1,5,0.2,0.0447,0.3219,0.0,False
1391,2026-03-22 05:55:22,2026-03-22 06:22:06,2,5,0.4,0.0447,0.3219,0.0,True
1392,2026-03-22 06:22:37,2026-03-22 06:37:30,0,5,0.0,0.0447,0.3219,0.0,False
1393,2026-03-22 06:57:03,2026-03-22 08:54:00,0,5,0.0,0.0447,0.3219,0.0,False
1394,2026-03-22 08:59:54,2026-03-22 09:41:44,0,5,0.0,0.0447,0.3219,0.0,False
1395,2026-03-22 09:43:13,2026-03-22 09:58:40,0,5,0.0,0.0447,0.3219,0.0,False
1396,2026-03-22 10:03:23,2026-03-22 11:19:27,0,5,0.0,0.0447,0.3219,0.0,False
1397,2026-03-22 11:23:05,2026-03-22 12:53:29,1,5,0.2,0.0447,0.3219,0.0,False
1398,2026-03-22 12:54:13,2026-03-22 13:14:53,0,5,0.0,0.0447,0.3219,0.0,False
1399,2026-03-22 13:22:22,2026-03-22 13:59:31,0,5,0.0,0.0447,0.3219,0.0,False
1400,2026-03-22 14:00:06,2026-03-22 14:30:47,0,5,0.0,0.0447,0.3219,0.0,False
1401,2026-03-22 14:44:20,2026-03-22 15:05:01,0,5,0.0,0.0447,0.3219,0.0,False
1402,2026-03-22 15:33:57,2026-03-22 16:25:06,0,5,0.0,0.0447,0.3219,0.0,False
1403,2026-03-22 16:34:38,2026-03-22 17:15:12,0,5,0.0,0.0447,0.3219,0.0,False
1404,2026-03-22 17:26:57,2026-03-22 18:59:07,0,5,0.0,0.0447,0.3219,0.0,False
1405,2026-03-22 19:10:05,2026-03-22 19:59:07,0,5,0.0,0.0447,0.3219,0.0,False
1406,2026-03-22 20:15:30,2026-03-22 20:40:29,0,5,0.0,0.0447,0.3219,0.0,False
1407,2026-03-22 20:56:21,2026-03-22 21:30:44,1,5,0.2,0.0447,0.3219,0.0,False
1408,2026-03-22 21:36:05,2026-03-22 22:13:54,0,5,0.0,0.0447,0.3219,0.0,False
1409,2026-03-22 22:15:52,2026-03-22 22:33:35,0,5,0.0,0.0447,0.3219,0.0,False
1410,2026-03-22 22:49:47,2026-03-22 23:22:14,0,5,0.0,0.0447,0.3219,0.0,False
1411,2026-03-22 23:22:31,2026-03-22 23:40:26,0,5,0.0,0.0447,0.3219,0.0,False
1412,2026-03-22 23:44:16,2026-03-23 01:16:59,0,5,0.0,0.0447,0.3219,0.0,False
1413,2026-03-23 01:19:07,2026-03-23 02:20:12,1,5,0.2,0.0447,0.3219,0.0,False
1414,2026-03-23 02:44:14,2026-03-23 03:07:32,0,5,0.0,0.0447,0.3219,0.0,False
1415,2026-03-23 03:11:58,2026-03-23 03:58:51,1,5,0.2,0.0447,0.3219,0.0,False
1416,2026-03-23 04:09:35,2026-03-23 04:49:42,0,5,0.0,0.0447,0.3219,0.0,False
1417,2026-03-23 04:52:37,2026-03-23 05:25:18,0,5,0.0,0.0447,0.3219,0.0,False
1418,2026-03-23 05:40:23,2026-03-23 05:59:37,0,5,0.0,0.0447,0.3219,0.0,False
1419,2026-03-23 06:06:52,2026-03-23 06:35:31,1,5,0.2,0.0447,0.3219,0.0,False
1420,2026-03-23 06:38:28,2026-03-23 07:16:31,1,5,0.2,0.0447,0.3219,0.0,False
1421,2026-03-23 07:35:47,2026-03-23 07:45:09,0,5,0.0,0.0447,0.3219,0.0,False
1422,2026-03-23 07:55:39,2026-03-23 08:34:27,0,5,0.0,0.0447,0.3219,0.0,False
1423,2026-03-23 08:35:19,2026-03-23 09:22:19,0,5,0.0,0.0447,0.3219,0.0,False
1424,2026-03-23 09:44:07,2026-03-23 10:11:51,1,5,0.2,0.0447,0.3219,0.0,False
1425,2026-03-23 10:36:01,2026-03-23 11:18:29,1,5,0.2,0.0447,0.3219,0.0,False
1426,2026-03-23 11:20:08,2026-03-23 11:48:35,0,5,0.0,0.0447,0.3219,0.0,False
1427,2026-03-23 12:10:57,2026-03-23 12:22:55,0,5,0.0,0.0447,0.3219,0.0,False
1428,2026-03-23 12:44:49,2026-03-23 13:25:16,0,5,0.0,0.0447,0.3219,0.0,False
1429,2026-03-23 13:59:26,2026-03-23 14:25:22,0,5,0.0,0.0447,0.3219,0.0,False
1430,2026-03-23 14:43:45,2026-03-23 15:05:36,0,5,0.0,0.0447,0.3219,0.0,False
1431,2026-03-23 15:39:39,2026-03-23 16:18:32,0,5,0.0,0.0447,0.3219,0.0,False
1432,2026-03-23 16:35:46,2026-03-23 17:39:31,0,5,0.0,0.0447,0.3219,0.0,False
1433,2026-03-23 17:51:24,2026-03-23 18:08:59,1,5,0.2,0.0447,0.3219,0.0,False
1434,2026-03-23 18:20:24,2026-03-23 19:00:36,0,5,0.0,0.0447,0.3219,0.0,False
1435,2026-03-23 19:02:18,2026-03-23 19:25:40,0,5,0.0,0.0447,0.3219,0.0,False
1436,2026-03-23 19:46:53,2026-03-23 21:09:09,0,5,0.0,0.0447,0.3219,0.0,False
1437,2026-03-23 21:21:06,2026-03-23 21:41:44,0,5,0.0,0.0447,0.3219,0.0,False
1438,2026-03-23 21:58:42,2026-03-23 22:39:51,0,5,0.0,0.0447,0.3219,0.0,False
1439,2026-03-23 22:42:08,2026-03-23 22:59:40,0,5,0.0,0.0447,0.3219,0.0,False
1440,2026-03-23 23:07:16,2026-03-23 23:33:54,2,5,0.4,0.0447,0.3219,0.0,True
1441,2026-03-23 23:34:24,2026-03-23 23:55:05,0,5,0.0,0.0447,0.3219,0.0,False
1442,2026-03-24 00:02:40,2026-03-24 00:18:08,0,5,0.0,0.0447,0.3219,0.0,False
1443,2026-03-24 00:26:41,2026-03-24 01:02:16,0,5,0.0,0.0447,0.3219,0.0,False
1444,2026-03-24 01:42:24,2026-03-24 02:18:56,0,5,0.0,0.0447,0.3219,0.0,False
1445,2026-03-24 02:24:07,2026-03-24 03:02:28,1,5,0.2,0.0447,0.3219,0.0,False
1446,2026-03-24 03:06:50,2026-03-24 03:12:40,0,5,0.0,0.0447,0.3219,0.0,False
1447,2026-03-24 03:25:27,2026-03-24 03:54:06,0,5,0.0,0.0447,0.3219,0.0,False
1448,2026-03-24 04:03:35,2026-03-24 05:52:24,0,5,0.0,0.0447,0.3219,0.0,False
1449,2026-03-24 05:54:12,2026-03-24 06:50:58,1,5,0.2,0.0447,0.3219,0.0,False
1450,2026-03-24 06:52:50,2026-03-24 07:22:37,0,5,0.0,0.0447,0.3219,0.0,False
1451,2026-03-24 07:26:13,2026-03-24 08:10:26,0,5,0.0,0.0447,0.3219,0.0,False
1452,2026-03-24 08:11:32,2026-03-24 08:23:37,0,5,0.0,0.0447,0.3219,0.0,False
1453,2026-03-24 08:47:32,2026-03-24 09:52:22,0,5,0.0,0.0447,0.3219,0.0,False
1454,2026-03-24 10:05:35,2026-03-24 11:25:01,0,5,0.0,0.0447,0.3219,0.0,False
1455,2026-03-24 11:31:18,2026-03-24 12:56:26,0,5,0.0,0.0447,0.3219,0.0,False
1456,2026-03-24 13:01:02,2026-03-24 14:10:55,0,5,0.0,0.0447,0.3219,0.0,False
1457,2026-03-24 14:15:48,2026-03-24 14:56:56,0,5,0.0,0.0447,0.3219,0.0,False
1458,2026-03-24 14:57:30,2026-03-24 15:32:15,0,5,0.0,0.0447,0.3219,0.0,False
1459,2026-03-24 15:36:07,2026-03-24 16:15:26,0,5,0.0,0.0447,0.3219,0.0,False
1460,2026-03-24 16:27:30,2026-03-24 17:30:04,0,5,0.0,0.0447,0.3219,0.0,False
1461,2026-03-24 17:30:23,2026-03-24 18:01:41,0,5,0.0,0.0447,0.3219,0.0,False
1462,2026-03-24 18:03:30,2026-03-24 18:35:04,0,5,0.0,0.0447,0.3219,0.0,False
1463,2026-03-24 18:36:06,2026-03-24 19:05:22,0,5,0.0,0.0447,0.3219,0.0,False
1464,2026-03-24 19:05:57,2026-03-24 19:34:34,0,5,0.0,0.0447,0.3219,0.0,False
1465,2026-03-24 19:34:44,2026-03-24 20:02:57,0,5,0.0,0.0447,0.3219,0.0,False
1466,2026-03-24 20:06:11,2026-03-24 20:54:31,0,5,0.0,0.0447,0.3219,0.0,False
1467,2026-03-24 20:55:03,2026-03-24 22:07:28,1,5,0.2,0.0447,0.3219,0.0,False
1468,2026-03-24 22:14:32,2026-03-24 22:41:06,1,5,0.2,0.0447,0.3219,0.0,False
1469,2026-03-24 22:48:25,2026-03-24 23:31:13,2,5,0.4,0.0447,0.3219,0.0,True
1470,2026-03-24 23:44:34,2026-03-25 00:18:34,0,5,0.0,0.0447,0.3219,0.0,False
1471,2026-03-25 00:25:22,2026-03-25 01:04:18,0,5,0.0,0.0447,0.3219,0.0,False
1472,2026-03-25 01:16:23,2026-03-25 02:29:32,0,5,0.0,0.0447,0.3219,0.0,False
1473,2026-03-25 03:01:35,2026-03-25 03:59:57,0,5,0.0,0.0447,0.3219,0.0,False
1474,2026-03-25 04:00:38,2026-03-25 05:04:53,0,5,0.0,0.0447,0.3219,0.0,False
1475,2026-03-25 05:07:24,2026-03-25 05:39:54,1,5,0.2,0.0447,0.3219,0.0,False
1476,2026-03-25 05:41:53,2026-03-25 06:40:42,0,5,0.0,0.0447,0.3219,0.0,False
1477,2026-03-25 06:43:06,2026-03-25 07:25:02,0,5,0.0,0.0447,0.3219,0.0,False
1478,2026-03-25 07:31:14,2026-03-25 08:03:48,0,5,0.0,0.0447,0.3219,0.0,False
1479,2026-03-25 08:20:10,2026-03-25 08:40:19,0,5,0.0,0.0447,0.3219,0.0,False
1480,2026-03-25 08:49:35,2026-03-25 10:10:34,0,5,0.0,0.0447,0.3219,0.0,False
1481,2026-03-25 10:12:40,2026-03-25 10:48:16,0,5,0.0,0.0447,0.3219,0.0,False
1482,2026-03-25 10:54:44,2026-03-25 12:01:41,0,5,0.0,0.0447,0.3219,0.0,False
1483,2026-03-25 12:08:40,2026-03-25 12:34:28,1,5,0.2,0.0447,0.3219,0.0,False
1484,2026-03-25 12:37:09,2026-03-25 12:54:09,0,5,0.0,0.0447,0.3219,0.0,False
1485,2026-03-25 13:00:57,2026-03-25 13:33:54,0,5,0.0,0.0447,0.3219,0.0,False
1486,2026-03-25 13:47:09,2026-03-25 13:57:24,0,5,0.0,0.0447,0.3219,0.0,False
1487,2026-03-25 13:57:26,2026-03-25 14:47:38,0,5,0.0,0.0447,0.3219,0.0,False
1488,2026-03-25 15:07:18,2026-03-25 15:52:39,0,5,0.0,0.0447,0.3219,0.0,False
1489,2026-03-25 15:53:04,2026-03-25 16:30:34,0,5,0.0,0.0447,0.3219,0.0,False
1490,2026-03-25 16:39:21,2026-03-25 17:14:15,0,5,0.0,0.0447,0.3219,0.0,False
1491,2026-03-25 17:19:24,2026-03-25 17:28:32,0,5,0.0,0.0447,0.3219,0.0,False
1492,2026-03-25 17:44:50,2026-03-25 18:02:56,0,5,0.0,0.0447,0.3219,0.0,False
1493,2026-03-25 18:02:57,2026-03-25 19:13:29,0,5,0.0,0.0447,0.3219,0.0,False
1494,2026-03-25 19:39:37,2026-03-25 20:34:16,1,5,0.2,0.0447,0.3219,0.0,False
1495,2026-03-25 20:36:09,2026-03-25 21:29:54,0,5,0.0,0.0447,0.3219,0.0,False
1496,2026-03-25 21:33:41,2026-03-25 22:28:42,0,5,0.0,0.0447,0.3219,0.0,False
1497,2026-03-25 22:41:07,2026-03-25 23:10:47,0,5,0.0,0.0447,0.3219,0.0,False
1498,2026-03-25 23:14:41,2026-03-25 23:49:04,0,5,0.0,0.0447,0.3219,0.0,False
1499,2026-03-25 23:51:08,2026-03-26 00:09:19,1,5,0.2,0.0447,0.3219,0.0,False
1500,2026-03-26 00:16:02,2026-03-26 00:23:01,0,5,0.0,0.0447,0.3219,0.0,False
1501,2026-03-26 00:26:55,2026-03-26 00:40:37,0,5,0.0,0.0447,0.3219,0.0,False
1502,2026-03-26 01:06:51,2026-03-26 02:19:34,0,5,0.0,0.0447,0.3219,0.0,False
1503,2026-03-26 02:21:00,2026-03-26 03:30:26,0,5,0.0,0.0447,0.3219,0.0,False
1504,2026-03-26 03:57:45,2026-03-26 04:32:23,0,5,0.0,0.0447,0.3219,0.0,False
1505,2026-03-26 04:49:49,2026-03-26 05:18:16,0,5,0.0,0.0447,0.3219,0.0,False
1506,2026-03-26 05:43:06,2026-03-26 06:18:58,0,5,0.0,0.0447,0.3219,0.0,False
1507,2026-03-26 06:24:58,2026-03-26 06:46:52,0,5,0.0,0.0447,0.3219,0.0,False
1508,2026-03-26 07:17:15,2026-03-26 07:54:24,0,5,0.0,0.0447,0.3219,0.0,False
1509,2026-03-26 07:56:56,2026-03-26 08:30:19,1,5,0.2,0.0447,0.3219,0.0,False
1510,2026-03-26 08:42:55,2026-03-26 09:31:38,0,5,0.0,0.0447,0.3219,0.0,False
1511,2026-03-26 09:58:14,2026-03-26 10:45:58,1,5,0.2,0.0447,0.3219,0.0,False
1512,2026-03-26 10:46:24,2026-03-26 11:23:56,0,5,0.0,0.0447,0.3219,0.0,False
1513,2026-03-26 11:58:27,2026-03-26 12:22:45,0,5,0.0,0.0447,0.3219,0.0,False
1514,2026-03-26 12:26:33,2026-03-26 13:01:20,2,5,0.4,0.0447,0.3219,0.0,True
1515,2026-03-26 13:09:32,2026-03-26 14:07:14,0,5,0.0,0.0447,0.3219,0.0,False
1516,2026-03-26 14:10:05,2026-03-26 14:37:24,1,5,0.2,0.0447,0.3219,0.0,False
1517,2026-03-26 14:51:17,2026-03-26 15:13:55,0,5,0.0,0.0447,0.3219,0.0,False
1518,2026-03-26 15:22:42,2026-03-26 16:47:41,0,5,0.0,0.0447,0.3219,0.0,False
1519,2026-03-26 17:21:43,2026-03-26 17:51:57,0,5,0.0,0.0447,0.3219,0.0,False
1520,2026-03-26 17:57:52,2026-03-26 18:35:05,0,5,0.0,0.0447,0.3219,0.0,False
1521,2026-03-26 18:37:37,2026-03-26 19:39:49,0,5,0.0,0.0447,0.3219,0.0,False
1522,2026-03-26 19:46:08,2026-03-26 20:05:55,0,5,0.0,0.0447,0.3219,0.0,False
1523,2026-03-26 20:06:29,2026-03-26 20:54:34,0,5,0.0,0.0447,0.3219,0.0,False
1524,2026-03-26 20:59:39,2026-03-26 21:23:00,0,5,0.0,0.0447,0.3219,0.0,False
1525,2026-03-26 21:32:32,2026-03-26 22:17:23,0,5,0.0,0.0447,0.3219,0.0,False
1526,2026-03-26 22:35:57,2026-03-26 23:29:22,1,5,0.2,0.0447,0.3219,0.0,False
1527,2026-03-26 23:30:46,2026-03-27 00:16:51,0,5,0.0,0.0447,0.3219,0.0,False
1528,2026-03-27 00:20:50,2026-03-27 00:51:53,0,5,0.0,0.0447,0.3219,0.0,False
1529,2026-03-27 01:01:24,2026-03-27 02:08:44,0,5,0.0,0.0447,0.3219,0.0,False
1530,2026-03-27 02:34:41,2026-03-27 02:50:26,0,5,0.0,0.0447,0.3219,0.0,False
1531,2026-03-27 03:08:04,2026-03-27 03:58:41,0,5,0.0,0.0447,0.3219,0.0,False
1532,2026-03-27 03:58:43,2026-03-27 04:50:04,2,5,0.4,0.0447,0.3219,0.0,True
1533,2026-03-27 04:53:27,2026-03-27 05:33:17,0,5,0.0,0.0447,0.3219,0.0,False
1534,2026-03-27 05:39:43,2026-03-27 06:17:12,0,5,0.0,0.0447,0.3219,0.0,False
1535,2026-03-27 06:18:40,2026-03-27 06:49:41,0,5,0.0,0.0447,0.3219,0.0,False
1536,2026-03-27 06:53:25,2026-03-27 07:09:29,0,5,0.0,0.0447,0.3219,0.0,False
1537,2026-03-27 07:17:58,2026-03-27 07:56:06,0,5,0.0,0.0447,0.3219,0.0,False
1538,2026-03-27 08:17:21,2026-03-27 08:45:26,1,5,0.2,0.0447,0.3219,0.0,False
1539,2026-03-27 08:46:54,2026-03-27 10:07:22,0,5,0.0,0.0447,0.3219,0.0,False
1540,2026-03-27 10:13:54,2026-03-27 10:32:23,0,5,0.0,0.0447,0.3219,0.0,False
1541,2026-03-27 10:37:34,2026-03-27 11:44:53,0,5,0.0,0.0447,0.3219,0.0,False
1542,2026-03-27 11:58:53,2026-03-27 12:58:08,2,5,0.4,0.0447,0.3219,0.0,True
1543,2026-03-27 13:00:34,2026-03-27 13:58:41,0,5,0.0,0.0447,0.3219,0.0,False
1544,2026-03-27 14:11:44,2026-03-27 15:20:39,1,5,0.2,0.0447,0.3219,0.0,False
1545,2026-03-27 15:21:29,2026-03-27 16:56:37,0,5,0.0,0.0447,0.3219,0.0,False
1546,2026-03-27 17:09:36,2026-03-27 17:46:02,0,5,0.0,0.0447,0.3219,0.0,False
1547,2026-03-27 17:49:33,2026-03-27 18:40:04,1,5,0.2,0.0447,0.3219,0.0,False
1548,2026-03-27 18:45:12,2026-03-27 19:24:48,0,5,0.0,0.0447,0.3219,0.0,False
1549,2026-03-27 20:11:56,2026-03-27 20:24:20,1,5,0.2,0.0447,0.3219,0.0,False
1550,2026-03-27 20:35:28,2026-03-27 21:11:41,0,5,0.0,0.0447,0.3219,0.0,False
1551,2026-03-27 21:11:48,2026-03-27 21:52:09,0,5,0.0,0.0447,0.3219,0.0,False
1552,2026-03-27 21:55:35,2026-03-27 22:44:58,0,5,0.0,0.0447,0.3219,0.0,False
1553,2026-03-27 22:45:29,2026-03-27 23:09:44,0,5,0.0,0.0447,0.3219,0.0,False
1554,2026-03-27 23:14:31,2026-03-27 23:56:15,0,5,0.0,0.0447,0.3219,0.0,False
1555,2026-03-27 23:58:13,2026-03-28 00:25:31,0,5,0.0,0.0447,0.3219,0.0,False
1556,2026-03-28 00:29:52,2026-03-28 01:05:12,0,5,0.0,0.0447,0.3219,0.0,False
1557,2026-03-28 01:22:46,2026-03-28 02:57:48,0,5,0.0,0.0447,0.3219,0.0,False
1558,2026-03-28 03:13:52,2026-03-28 03:51:15,0,5,0.0,0.0447,0.3219,0.0,False
1559,2026-03-28 03:55:55,2026-03-28 04:39:06,0,5,0.0,0.0447,0.3219,0.0,False
1560,2026-03-28 05:00:02,2026-03-28 05:15:14,0,5,0.0,0.0447,0.3219,0.0,False
1561,2026-03-28 05:30:51,2026-03-28 05:50:12,0,5,0.0,0.0447,0.3219,0.0,False
1562,2026-03-28 05:53:43,2026-03-28 06:41:28,1,5,0.2,0.0447,0.3219,0.0,False
1563,2026-03-28 06:46:57,2026-03-28 06:57:46,0,5,0.0,0.0447,0.3219,0.0,False
1564,2026-03-28 07:08:14,2026-03-28 07:34:09,0,5,0.0,0.0447,0.3219,0.0,False
1565,2026-03-28 07:47:11,2026-03-28 08:22:00,0,5,0.0,0.0447,0.3219,0.0,False
1566,2026-03-28 08:35:12,2026-03-28 08:58:25,0,5,0.0,0.0447,0.3219,0.0,False
1567,2026-03-28 09:11:23,2026-03-28 10:17:02,0,5,0.0,0.0447,0.3219,0.0,False
1568,2026-03-28 10:25:19,2026-03-28 11:26:36,0,5,0.0,0.0447,0.3219,0.0,False
1569,2026-03-28 11:38:01,2026-03-28 12:12:01,0,5,0.0,0.0447,0.3219,0.0,False
1570,2026-03-28 12:23:12,2026-03-28 12:41:27,0,5,0.0,0.0447,0.3219,0.0,False
1571,2026-03-28 12:55:00,2026-03-28 13:36:25,0,5,0.0,0.0447,0.3219,0.0,False
1572,2026-03-28 13:56:51,2026-03-28 15:04:30,0,5,0.0,0.0447,0.3219,0.0,False
1573,2026-03-28 15:06:39,2026-03-28 15:33:31,0,5,0.0,0.0447,0.3219,0.0,False
1574,2026-03-28 15:34:43,2026-03-28 16:03:39,0,5,0.0,0.0447,0.3219,0.0,False
1575,2026-03-28 16:06:01,2026-03-28 16:26:03,1,5,0.2,0.0447,0.3219,0.0,False
1576,2026-03-28 16:43:14,2026-03-28 17:05:34,1,5,0.2,0.0447,0.3219,0.0,False
1577,2026-03-28 17:10:57,2026-03-28 17:44:25,1,5,0.2,0.0447,0.3219,0.0,False
1578,2026-03-28 17:48:06,2026-03-28 18:21:06,0,5,0.0,0.0447,0.3219,0.0,False
1579,2026-03-28 18:21:49,2026-03-28 18:52:17,0,5,0.0,0.0447,0.3219,0.0,False
1580,2026-03-28 19:17:31,2026-03-28 19:35:18,0,5,0.0,0.0447,0.3219,0.0,False
1581,2026-03-28 19:55:19,2026-03-28 20:14:44,0,5,0.0,0.0447,0.3219,0.0,False
1582,2026-03-28 20:20:21,2026-03-28 21:06:21,0,5,0.0,0.0447,0.3219,0.0,False
1583,2026-03-28 21:16:20,2026-03-28 21:59:14,0,5,0.0,0.0447,0.3219,0.0,False
1584,2026-03-28 22:19:04,2026-03-28 23:20:57,0,5,0.0,0.0447,0.3219,0.0,False
1585,2026-03-28 23:31:57,2026-03-29 00:36:38,0,5,0.0,0.0447,0.3219,0.0,False
1586,2026-03-29 00:52:03,2026-03-29 01:42:23,0,5,0.0,0.0447,0.3219,0.0,False
1587,2026-03-29 01:42:26,2026-03-29 02:14:21,0,5,0.0,0.0447,0.3219,0.0,False
1588,2026-03-29 02:33:08,2026-03-29 03:04:09,0,5,0.0,0.0447,0.3219,0.0,False
1589,2026-03-29 03:12:45,2026-03-29 03:43:44,2,5,0.4,0.0447,0.3219,0.0,True
1590,2026-03-29 04:04:06,2026-03-29 04:13:40,1,5,0.2,0.0447,0.3219,0.0,False
