Glass_ID,Lot_ID,Product_Model,Raw_Glass_Batch,Line_ID,Machine_ID,Tool_ID,Fixture_ID,Operator_ID,Shift,Process_Time,Inspection_Station,Tool_Life_Pct,Spindle_Speed_rpm,Feed_Rate_mm_min,Coolant_Pressure_bar,Coolant_Pressure_Stability,Vacuum_Level_kPa,Chamfer_Width_mm,Chipping_Size_um,Thickness_mm,Warpage_mm,CS_MPa,DOL_um,Defect_Type,Defect_Location,AOI_Result,Final_Result,Individual_Chipping_um,Moving_Range_Chipping_um,I_CL,I_UCL,I_LCL,MR_CL,MR_UCL,MR_LCL,I_OOC,MR_OOC
GLS-2026-0006866,LOT-2026-W09-D,CG-Model-A,RGB-9778,LINE-01,CNC-04,TOOL-13,FIX-C3,OP-007,Day,2026-03-30 02:34:24,AOI,79.7,23479,853.2,3.15,0.964,-82.2,0.3242,9.8,0.706,0.0201,799.5,47.4,None,None,Pass,OK,9.8,10.099999999999998,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0023175,LOT-2026-W09-D,CG-Model-A,RGB-9695,LINE-02,CNC-04,TOOL-15,FIX-B2,OP-012,Day,2026-03-30 02:46:01,AOI,64.3,24315,795.4,3.13,0.937,-80.0,0.3272,22.4,0.7,0.0524,793.8,50.3,None,None,Pass,OK,22.4,12.599999999999998,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0047885,LOT-2026-W09-D,CG-Model-B,RGB-8535,LINE-01,CNC-04,TOOL-03,FIX-B3,OP-022,Night,2026-03-30 02:46:53,AOI,68.4,24230,926.3,3.11,0.914,-82.8,0.3088,17.1,0.696,0.0042,803.4,47.6,None,None,Pass,OK,17.1,5.299999999999997,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0038307,LOT-2026-W09-D,CG-Model-A,RGB-9302,LINE-01,CNC-04,TOOL-04,FIX-B1,OP-019,Night,2026-03-30 02:47:12,AOI,84.5,24667,866.8,3.18,0.922,-78.9,0.3314,25.7,0.693,0.0582,783.5,44.9,None,None,Pass,OK,25.7,8.599999999999998,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0012640,LOT-2026-W09-D,CG-Model-C,RGB-8713,LINE-02,CNC-04,TOOL-23,FIX-A1,OP-016,Day,2026-03-30 03:01:02,AOI,33.6,23516,904.9,3.03,0.95,-76.7,0.2975,0.0,0.6988,0.0328,801.2,47.3,None,None,Pass,OK,0.0,25.7,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0042176,LOT-2026-W09-D,CG-Model-C,RGB-9948,LINE-01,CNC-04,TOOL-09,FIX-C2,OP-005,Swing,2026-03-30 03:05:35,AOI,62.5,23897,814.7,3.13,1.0,-78.3,0.3103,0.0,0.6925,0.0185,805.3,43.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0027154,LOT-2026-W09-D,CG-Model-C,RGB-9570,LINE-02,CNC-04,TOOL-21,FIX-B2,OP-018,Swing,2026-03-30 03:16:52,AOI,91.4,23996,828.2,3.15,0.959,-78.5,0.3122,81.8,0.7013,0.0237,788.9,46.2,Edge_Chipping,Corner,Fail,NG,81.8,81.8,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0046463,LOT-2026-W09-D,CG-Model-B,RGB-9002,LINE-02,CNC-04,TOOL-18,FIX-C1,OP-030,Swing,2026-03-30 03:45:47,AOI,62.2,23884,830.6,3.13,0.938,-82.9,0.3134,10.1,0.6996,0.0089,783.4,44.9,None,None,Pass,OK,10.1,71.7,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0044919,LOT-2026-W09-D,CG-Model-C,RGB-8123,LINE-02,CNC-04,TOOL-14,FIX-C1,OP-015,Day,2026-03-30 03:46:14,AOI,92.8,23869,878.5,2.97,0.884,-80.9,0.3038,103.6,0.7051,0.0135,795.6,48.1,Edge_Chipping,Edge,Fail,NG,103.6,93.5,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0024436,LOT-2026-W09-D,CG-Model-B,RGB-8900,LINE-02,CNC-04,TOOL-19,FIX-B1,OP-027,Day,2026-03-30 03:52:14,AOI,68.2,23726,793.2,3.08,0.973,-82.1,0.3255,0.0,0.7017,0.0442,781.7,44.6,None,None,Pass,OK,0.0,103.6,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0028503,LOT-2026-W09-D,CG-Model-B,RGB-8454,LINE-02,CNC-04,TOOL-02,FIX-C1,OP-014,Night,2026-03-30 04:04:04,AOI,19.0,24325,894.4,3.1,0.94,-78.1,0.2979,24.0,0.6876,0.0363,790.9,48.3,None,None,Pass,OK,24.0,24.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0009206,LOT-2026-W09-D,CG-Model-A,RGB-8004,LINE-01,CNC-04,TOOL-15,FIX-B3,OP-002,Day,2026-03-30 05:20:00,AOI,64.4,24234,825.1,2.97,0.908,-81.8,0.3009,0.0,0.7033,0.0153,791.5,45.6,None,None,Pass,OK,0.0,24.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0005882,LOT-2026-W09-D,CG-Model-A,RGB-8710,LINE-01,CNC-04,TOOL-10,FIX-A3,OP-020,Swing,2026-03-30 05:22:59,AOI,43.8,23529,901.5,3.27,0.935,-82.2,0.2997,15.0,0.7064,0.0195,782.0,48.3,None,None,Pass,OK,15.0,15.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0005790,LOT-2026-W09-D,CG-Model-C,RGB-8072,LINE-01,CNC-04,TOOL-05,FIX-C2,OP-021,Night,2026-03-30 05:29:02,AOI,26.9,23743,799.8,3.13,0.968,-85.8,0.2878,41.1,0.6978,0.0457,790.7,47.5,None,None,Pass,OK,41.1,26.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0014041,LOT-2026-W09-D,CG-Model-A,RGB-8704,LINE-02,CNC-04,TOOL-16,FIX-C1,OP-025,Day,2026-03-30 05:30:11,AOI,71.1,24390,827.3,3.17,0.96,-79.9,0.3088,13.0,0.6952,0.0285,786.6,42.8,None,None,Pass,OK,13.0,28.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0046055,LOT-2026-W09-D,CG-Model-B,RGB-8952,LINE-02,CNC-04,TOOL-10,FIX-C3,OP-007,Day,2026-03-30 05:42:43,AOI,60.0,24139,872.1,3.19,1.0,-81.5,0.2988,0.0,0.6966,0.0173,770.6,45.8,None,None,Pass,OK,0.0,13.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0021641,LOT-2026-W09-D,CG-Model-B,RGB-8215,LINE-01,CNC-04,TOOL-09,FIX-A1,OP-028,Swing,2026-03-30 05:46:31,AOI,19.8,23812,865.1,3.15,0.987,-81.5,0.2907,0.0,0.7004,0.0219,781.2,47.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0043351,LOT-2026-W09-D,CG-Model-C,RGB-9223,LINE-02,CNC-04,TOOL-19,FIX-C3,OP-020,Day,2026-03-30 05:46:53,AOI,83.4,23717,891.1,3.16,0.984,-82.9,0.323,5.7,0.7078,0.0205,773.0,45.0,None,None,Pass,OK,5.7,5.7,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0045042,LOT-2026-W09-D,CG-Model-B,RGB-8924,LINE-02,CNC-04,TOOL-10,FIX-B2,OP-001,Night,2026-03-30 05:58:01,AOI,89.7,23938,840.0,3.2,0.941,-79.7,0.3269,35.7,0.6962,0.0189,772.9,46.7,None,None,Pass,OK,35.7,30.000000000000004,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0034059,LOT-2026-W09-D,CG-Model-A,RGB-9838,LINE-01,CNC-04,TOOL-12,FIX-B3,OP-012,Day,2026-03-30 06:01:48,AOI,66.0,24274,855.1,3.02,0.942,-81.0,0.2988,0.0,0.7015,0.0332,768.3,43.5,None,None,Pass,OK,0.0,35.7,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0003978,LOT-2026-W09-D,CG-Model-A,RGB-8350,LINE-02,CNC-04,TOOL-24,FIX-A3,OP-013,Night,2026-03-30 06:20:21,AOI,23.4,23835,810.9,2.99,0.926,-87.7,0.3044,0.0,0.7091,0.0273,780.0,45.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0016627,LOT-2026-W09-D,CG-Model-B,RGB-9102,LINE-02,CNC-04,TOOL-14,FIX-C2,OP-025,Day,2026-03-30 06:25:19,AOI,87.5,24597,848.2,3.22,1.0,-80.1,0.3355,17.2,0.6984,0.0154,779.9,48.4,None,None,Pass,OK,17.2,17.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0027093,LOT-2026-W09-D,CG-Model-A,RGB-8276,LINE-02,CNC-04,TOOL-09,FIX-B1,OP-016,Night,2026-03-30 06:29:09,AOI,37.7,24227,845.8,3.01,0.952,-82.2,0.3055,0.0,0.7009,0.02,769.4,44.8,None,None,Pass,OK,0.0,17.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0026537,LOT-2026-W09-D,CG-Model-B,RGB-8309,LINE-02,CNC-04,TOOL-02,FIX-B1,OP-003,Swing,2026-03-30 06:35:41,AOI,26.3,23724,930.8,3.25,0.964,-83.0,0.2977,0.0,0.6951,0.0391,781.8,45.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0022602,LOT-2026-W09-D,CG-Model-B,RGB-9338,LINE-01,CNC-04,TOOL-15,FIX-C2,OP-025,Day,2026-03-30 06:40:27,AOI,52.2,23885,894.7,3.13,0.97,-80.7,0.2797,0.0,0.6975,0.009,783.9,44.9,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0011354,LOT-2026-W09-D,CG-Model-A,RGB-9062,LINE-01,CNC-04,TOOL-22,FIX-B1,OP-008,Day,2026-03-30 06:48:07,AOI,39.3,23924,772.7,3.0,0.877,-84.8,0.2967,0.0,0.7029,0.0246,791.6,45.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0001747,LOT-2026-W09-D,CG-Model-B,RGB-9653,LINE-02,CNC-04,TOOL-01,FIX-A3,OP-001,Night,2026-03-30 07:19:37,AOI,20.4,24268,815.0,3.04,0.927,-80.9,0.2849,0.0,0.7018,0.037,783.4,45.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0042149,LOT-2026-W09-D,CG-Model-C,RGB-9937,LINE-01,CNC-04,TOOL-04,FIX-B2,OP-013,Swing,2026-03-30 07:24:53,AOI,48.6,24022,844.4,2.98,0.943,-76.0,0.3215,0.0,0.6948,0.0317,789.8,45.9,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0043682,LOT-2026-W09-D,CG-Model-C,RGB-9253,LINE-02,CNC-04,TOOL-15,FIX-C2,OP-025,Day,2026-03-30 08:00:57,AOI,62.3,23865,760.0,3.26,0.955,-81.2,0.3042,5.1,0.7023,0.0292,786.1,43.4,None,None,Pass,OK,5.1,5.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0001962,LOT-2026-W09-D,CG-Model-A,RGB-8195,LINE-01,CNC-04,TOOL-05,FIX-C3,OP-017,Swing,2026-03-30 08:08:11,AOI,40.2,24199,830.0,3.03,0.939,-84.5,0.2761,0.0,0.6949,0.0355,788.8,49.1,None,None,Pass,OK,0.0,5.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0010591,LOT-2026-W09-D,CG-Model-A,RGB-8116,LINE-01,CNC-04,TOOL-05,FIX-A2,OP-028,Day,2026-03-30 08:18:09,AOI,43.0,24145,866.8,3.2,1.0,-82.6,0.3119,0.0,0.696,0.0364,810.6,45.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0036324,LOT-2026-W09-D,CG-Model-B,RGB-9606,LINE-01,CNC-04,TOOL-06,FIX-A2,OP-020,Day,2026-03-30 08:20:21,AOI,51.3,23820,787.8,2.99,0.855,-82.0,0.3121,0.0,0.6998,0.0261,793.7,47.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0034653,LOT-2026-W09-D,CG-Model-A,RGB-8251,LINE-02,CNC-04,TOOL-12,FIX-B2,OP-030,Swing,2026-03-30 08:28:54,AOI,53.9,24157,892.1,3.05,1.0,-77.0,0.3159,0.0,0.6952,0.0342,782.0,48.3,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0041120,LOT-2026-W09-D,CG-Model-B,RGB-8002,LINE-01,CNC-04,TOOL-03,FIX-B2,OP-015,Swing,2026-03-30 08:40:23,AOI,76.4,24156,931.3,3.11,0.952,-83.6,0.3278,27.9,0.7031,0.0459,777.8,45.6,None,None,Pass,OK,27.9,27.9,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0002803,LOT-2026-W09-D,CG-Model-B,RGB-9149,LINE-02,CNC-04,TOOL-24,FIX-C1,OP-016,Day,2026-03-30 08:55:56,AOI,49.9,23441,771.2,3.21,0.967,-82.7,0.2928,0.0,0.7015,0.0685,785.8,42.3,None,None,Pass,OK,0.0,27.9,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0013303,LOT-2026-W09-D,CG-Model-A,RGB-8785,LINE-01,CNC-04,TOOL-18,FIX-C1,OP-025,Day,2026-03-30 09:00:55,AOI,21.0,23848,830.9,3.07,1.0,-89.7,0.2823,13.5,0.6933,0.0257,770.5,44.3,None,None,Pass,OK,13.5,13.5,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0020884,LOT-2026-W09-D,CG-Model-C,RGB-8270,LINE-01,CNC-04,TOOL-20,FIX-B1,OP-002,Day,2026-03-30 09:09:36,AOI,40.2,24091,804.4,3.09,1.0,-79.9,0.287,0.0,0.7003,0.0319,774.8,45.4,None,None,Pass,OK,0.0,13.5,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0024728,LOT-2026-W09-D,CG-Model-C,RGB-9394,LINE-02,CNC-04,TOOL-17,FIX-C1,OP-018,Night,2026-03-30 09:26:36,AOI,28.2,24531,819.1,3.21,0.923,-77.0,0.3002,0.0,0.6996,0.0105,790.4,46.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0042738,LOT-2026-W09-D,CG-Model-C,RGB-9216,LINE-02,CNC-04,TOOL-15,FIX-C3,OP-007,Day,2026-03-30 09:37:44,AOI,31.4,24267,904.1,3.0,1.0,-83.1,0.2947,0.0,0.7064,0.0167,798.8,46.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0025136,LOT-2026-W09-D,CG-Model-B,RGB-8628,LINE-01,CNC-04,TOOL-13,FIX-A1,OP-003,Swing,2026-03-30 10:06:52,AOI,38.4,24008,885.4,3.11,1.0,-83.7,0.3005,0.0,0.693,0.0267,779.2,49.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0040613,LOT-2026-W09-D,CG-Model-C,RGB-9693,LINE-02,CNC-04,TOOL-11,FIX-C3,OP-029,Day,2026-03-30 10:08:11,AOI,91.2,23613,795.3,3.1,1.0,-82.6,0.3276,71.0,0.7062,0.0013,789.1,46.1,None,None,Pass,OK,71.0,71.0,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0041482,LOT-2026-W09-D,CG-Model-A,RGB-9747,LINE-02,CNC-04,TOOL-20,FIX-A1,OP-016,Swing,2026-03-30 10:17:28,AOI,74.6,23838,851.3,3.19,0.972,-82.7,0.3019,0.0,0.7001,0.0306,788.2,44.0,None,None,Pass,OK,0.0,71.0,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0029419,LOT-2026-W09-D,CG-Model-B,RGB-9632,LINE-02,CNC-04,TOOL-16,FIX-A1,OP-017,Day,2026-03-30 10:18:27,AOI,74.8,24213,884.9,3.12,0.983,-85.1,0.3142,0.0,0.696,0.029,792.6,46.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0005887,LOT-2026-W09-D,CG-Model-A,RGB-9172,LINE-01,CNC-04,TOOL-02,FIX-B1,OP-011,Day,2026-03-30 10:18:53,AOI,51.3,24022,868.6,3.05,0.949,-85.0,0.3268,7.0,0.7015,0.0179,767.2,46.9,None,None,Pass,OK,7.0,7.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0041099,LOT-2026-W09-D,CG-Model-A,RGB-9328,LINE-02,CNC-04,TOOL-16,FIX-B1,OP-009,Swing,2026-03-30 10:21:57,AOI,46.9,24128,821.7,3.11,0.968,-78.9,0.3045,6.3,0.6946,0.0292,802.3,45.6,None,None,Pass,OK,6.3,0.7000000000000002,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0004521,LOT-2026-W09-D,CG-Model-B,RGB-8242,LINE-02,CNC-04,TOOL-06,FIX-C1,OP-026,Swing,2026-03-30 10:36:08,AOI,76.5,23573,867.4,3.14,1.0,-76.5,0.3141,0.0,0.703,0.0347,774.5,47.2,None,None,Pass,OK,0.0,6.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0035903,LOT-2026-W09-D,CG-Model-C,RGB-8202,LINE-02,CNC-04,TOOL-02,FIX-A2,OP-015,Night,2026-03-30 10:55:17,AOI,52.4,23766,810.1,3.29,0.966,-79.6,0.2969,0.0,0.7012,0.0513,804.4,41.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0002755,LOT-2026-W09-D,CG-Model-A,RGB-9584,LINE-02,CNC-04,TOOL-23,FIX-B3,OP-001,Night,2026-03-30 11:06:42,AOI,75.2,23846,836.9,3.04,0.948,-82.4,0.3088,18.4,0.6949,0.0286,776.3,45.0,None,None,Pass,OK,18.4,18.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0007633,LOT-2026-W09-D,CG-Model-B,RGB-9026,LINE-01,CNC-04,TOOL-10,FIX-B1,OP-023,Day,2026-03-30 11:29:25,AOI,71.1,24008,912.0,2.91,0.943,-83.8,0.3071,0.0,0.7058,0.0292,780.1,47.9,None,None,Pass,OK,0.0,18.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0045041,LOT-2026-W09-D,CG-Model-A,RGB-9848,LINE-01,CNC-04,TOOL-09,FIX-A2,OP-001,Swing,2026-03-30 11:36:34,AOI,46.0,24247,795.0,3.16,1.0,-84.9,0.2934,0.0,0.6994,0.033,785.7,46.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0046757,LOT-2026-W09-D,CG-Model-C,RGB-8044,LINE-01,CNC-04,TOOL-09,FIX-C3,OP-015,Day,2026-03-30 11:44:21,AOI,26.4,23930,877.0,3.08,0.957,-79.7,0.3018,0.0,0.6999,0.0274,793.5,49.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0047718,LOT-2026-W09-D,CG-Model-C,RGB-8862,LINE-02,CNC-04,TOOL-13,FIX-C2,OP-013,Day,2026-03-30 11:52:15,AOI,66.1,24104,820.1,3.32,0.862,-81.1,0.3091,0.0,0.7035,0.0033,796.5,49.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0011728,LOT-2026-W09-D,CG-Model-A,RGB-9672,LINE-02,CNC-04,TOOL-07,FIX-C3,OP-030,Swing,2026-03-30 11:59:10,AOI,38.9,24419,878.9,3.26,0.976,-86.1,0.2989,5.3,0.7021,0.025,783.6,46.7,None,None,Pass,OK,5.3,5.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0036299,LOT-2026-W09-D,CG-Model-A,RGB-9263,LINE-02,CNC-04,TOOL-17,FIX-C3,OP-009,Day,2026-03-30 12:01:08,AOI,67.3,23863,838.6,3.05,0.895,-81.9,0.3043,0.0,0.7014,0.0398,801.2,47.1,None,None,Pass,OK,0.0,5.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0043311,LOT-2026-W09-D,CG-Model-B,RGB-9430,LINE-01,CNC-04,TOOL-13,FIX-B1,OP-004,Night,2026-03-30 12:08:51,AOI,89.1,23819,881.0,3.04,0.955,-77.7,0.337,6.7,0.7025,0.0531,796.0,46.7,None,None,Pass,OK,6.7,6.7,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0015323,LOT-2026-W09-D,CG-Model-A,RGB-9539,LINE-01,CNC-04,TOOL-09,FIX-C2,OP-012,Night,2026-03-30 12:08:56,AOI,58.3,23435,892.4,3.36,0.964,-86.2,0.3071,0.0,0.6962,0.0153,780.6,42.5,None,None,Pass,OK,0.0,6.7,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0045291,LOT-2026-W09-D,CG-Model-A,RGB-8792,LINE-01,CNC-04,TOOL-15,FIX-C1,OP-017,Swing,2026-03-30 12:12:11,AOI,68.0,23904,867.1,3.17,0.969,-80.5,0.3126,0.0,0.7049,0.0579,780.6,45.9,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0023491,LOT-2026-W09-D,CG-Model-B,RGB-9934,LINE-01,CNC-04,TOOL-19,FIX-A3,OP-011,Night,2026-03-30 12:29:58,AOI,66.8,24160,853.2,2.82,0.815,-82.4,0.3129,0.0,0.707,0.0272,753.5,47.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0012945,LOT-2026-W09-D,CG-Model-B,RGB-9912,LINE-02,CNC-04,TOOL-22,FIX-C3,OP-020,Day,2026-03-30 12:32:38,AOI,69.4,24012,837.8,3.24,0.986,-82.9,0.3115,0.0,0.6928,0.0058,806.9,47.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0026484,LOT-2026-W09-D,CG-Model-B,RGB-8346,LINE-01,CNC-04,TOOL-18,FIX-A3,OP-029,Day,2026-03-30 12:34:03,AOI,18.0,24482,919.3,2.98,0.953,-82.2,0.2828,0.0,0.714,0.0433,775.5,46.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0002046,LOT-2026-W09-D,CG-Model-B,RGB-8129,LINE-01,CNC-04,TOOL-05,FIX-B3,OP-013,Night,2026-03-30 12:35:46,AOI,36.2,24476,885.1,3.37,0.969,-83.4,0.2969,8.4,0.706,0.0058,803.7,43.5,None,None,Pass,OK,8.4,8.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0043540,LOT-2026-W09-D,CG-Model-B,RGB-9186,LINE-02,CNC-04,TOOL-09,FIX-B2,OP-018,Night,2026-03-30 12:44:41,AOI,63.1,24214,822.4,3.08,0.872,-81.0,0.3156,0.0,0.6968,0.0406,770.7,45.6,None,None,Pass,OK,0.0,8.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0033530,LOT-2026-W09-D,CG-Model-C,RGB-9137,LINE-02,CNC-04,TOOL-21,FIX-C1,OP-021,Night,2026-03-30 12:52:51,AOI,39.6,24435,839.7,3.03,0.954,-77.6,0.2998,0.0,0.7057,0.0156,778.5,45.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0002260,LOT-2026-W09-D,CG-Model-B,RGB-8906,LINE-01,CNC-04,TOOL-22,FIX-B1,OP-029,Night,2026-03-30 12:55:20,AOI,57.1,23874,798.2,3.15,0.962,-81.2,0.3011,0.0,0.703,0.0328,788.1,46.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0028923,LOT-2026-W09-D,CG-Model-A,RGB-9407,LINE-01,CNC-04,TOOL-15,FIX-C1,OP-025,Day,2026-03-30 13:08:52,AOI,76.4,24271,768.2,3.09,0.999,-77.1,0.3117,22.8,0.702,0.0178,782.5,45.4,None,None,Pass,OK,22.8,22.8,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0041436,LOT-2026-W09-D,CG-Model-B,RGB-9930,LINE-01,CNC-04,TOOL-21,FIX-C3,OP-028,Night,2026-03-30 13:11:32,AOI,46.3,24055,794.6,3.14,0.878,-76.8,0.2721,0.0,0.7036,0.0569,786.4,44.1,None,None,Pass,OK,0.0,22.8,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0045756,LOT-2026-W09-D,CG-Model-B,RGB-8231,LINE-01,CNC-04,TOOL-03,FIX-B3,OP-009,Day,2026-03-30 13:23:27,AOI,44.2,24194,868.4,3.08,0.997,-80.4,0.2891,0.0,0.6982,0.0186,783.4,45.0,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0031665,LOT-2026-W09-D,CG-Model-B,RGB-9144,LINE-01,CNC-04,TOOL-13,FIX-B3,OP-026,Swing,2026-03-30 13:25:43,AOI,33.6,24125,763.5,3.07,0.976,-87.1,0.2974,0.0,0.6998,0.0155,798.5,46.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0031696,LOT-2026-W09-D,CG-Model-C,RGB-9041,LINE-01,CNC-04,TOOL-22,FIX-A1,OP-007,Day,2026-03-30 13:25:56,AOI,58.2,24364,927.1,3.33,0.971,-85.2,0.3048,0.0,0.6946,0.0281,786.5,48.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0027246,LOT-2026-W09-D,CG-Model-B,RGB-8941,LINE-02,CNC-04,TOOL-01,FIX-A2,OP-004,Day,2026-03-30 13:31:20,AOI,73.6,24059,845.9,3.14,0.973,-78.0,0.3067,0.0,0.702,0.0019,775.4,47.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0023849,LOT-2026-W09-D,CG-Model-A,RGB-9547,LINE-01,CNC-04,TOOL-21,FIX-A3,OP-020,Day,2026-03-30 13:38:02,AOI,58.0,24177,863.6,3.1,1.0,-80.0,0.312,0.0,0.7045,0.0159,811.7,44.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0039906,LOT-2026-W09-D,CG-Model-A,RGB-9376,LINE-02,CNC-04,TOOL-06,FIX-C1,OP-008,Night,2026-03-30 14:02:59,AOI,52.6,24075,867.9,2.92,0.842,-83.0,0.3043,13.1,0.7038,0.0196,798.0,44.2,None,None,Pass,OK,13.1,13.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
